14,978.5,594.0
16,728.5,236.5
6,0.0,2.0
1,0.0,0.0
13,381.9,836.0
6,4.0,11.0
3,0.0,0.0
12,580.25,653.0
10,140.5,394.0
15,218.9,688.5
13,974.5,583.0
22,0.0,0.0
22,0.0,0.0
14,902.9,306.5
9,408.65,376.0
11,587.7,524.5
0,0.0,0.0
16,779.7,474.5
18,424.35,167.5
11,753.3,357.0
6,1.25,3.5
22,0.0,0.0
10,327.8,454.5
4,0.0,0.0
1,0.0,0.0
12,600.5,802.5
3,0.0,0.0
12,863.85,313.0
16,287.4,604.0
20,56.2,73.5
20,35.15,90.5
0,0.0,0.0
17,511.7,212.5
5,0.0,0.0
3,0.0,0.0
12,814.5,909.0
19,178.2,168.0
3,0.0,0.0
8,52.7,118.0
9,391.45,509.0
6,1.6,5.0
7,10.35,29.0
19,250.45,203.5
19,233.8,130.0
3,0.0,0.0
15,519.1,607.5
2,0.0,0.0
22,0.0,0.0
21,1.2,1.0
10,427.2,776.5
0,0.0,0.0
0,0.0,0.0
17,257.5,451.5
15,655.1,315.5
13,360.4,988.0
7,13.75,29.0
20,19.1,59.5
13,882.95,324.0
13,918.65,301.0
19,142.65,185.0
18,85.55,183.0
4,0.0,0.0
14,888.35,336.0
2,0.0,0.0
15,853.4,253.5
15,885.65,601.5
17,611.35,133.0
22,0.0,0.0
22,0.0,0.0
22,0.0,0.0
21,3.15,9.5
2,0.0,0.0
19,188.85,120.0
21,0.3,1.0
1,0.0,0.0
23,0.0,0.0
23,0.0,0.0
7,32.45,130.5
3,0.0,0.0
2,0.0,0.0
15,882.05,220.0
0,0.0,0.0
8,147.9,418.0
0,0.0,0.0
16,735.0,223.5
13,549.15,335.5
13,911.2,441.5
14,777.65,902.5
14,882.35,330.0
18,185.3,501.0
2,0.0,0.0
13,889.5,390.0
13,653.1,836.5
18,423.9,130.0
17,184.4,462.5
10,357.6,413.0
1,0.0,0.0
6,0.0,0.0
21,0.8,2.5
12,827.35,358.0
10,388.15,560.0
20,64.6,75.5
5,0.0,0.0
21,3.55,8.5
7,23.9,112.5
17,461.1,303.0
11,773.05,890.0
4,0.0,0.0
16,163.3,505.5
0,0.0,0.0
19,36.1,59.5
18,385.6,342.0
20,79.2,93.0
8,141.65,355.5
1,0.0,0.0
2,0.0,0.0
6,8.35,18.0
16,83.85,168.5
4,0.0,0.0
4,0.0,0.0
5,0.0,0.0
7,41.85,166.0
11,712.4,412.0
2,0.0,0.0
19,76.95,217.5
2,0.0,0.0
21,4.55,11.0
14,803.1,479.5
10,332.35,462.5
23,0.0,0.0
16,769.7,504.5
3,0.0,0.0
16,630.9,529.5
16,828.9,382.0
9,126.1,403.0
18,406.55,174.5
5,0.0,0.0
7,16.9,69.5
15,889.2,323.0
9,404.25,419.5
12,814.2,449.0
20,34.75,41.5
20,79.55,125.5
21,2.75,5.5
4,0.0,0.0
23,0.0,0.0
8,149.35,315.5
10,373.6,592.5
21,8.7,19.5
15,835.45,260.0
14,613.6,522.5
0,0.0,0.0
