9,123.6,407.0
4,0.0,0.0
0,0.0,0.0
8,157.1,393.5
13,549.15,335.5
11,587.7,524.5
17,184.4,462.5
5,0.0,0.0
7,7.75,15.5
15,556.15,733.5
23,0.0,0.0
19,210.0,132.5
5,0.0,0.0
6,3.95,11.5
21,2.75,5.5
9,408.65,376.0
13,381.9,836.0
1,0.0,0.0
6,8.35,18.0
20,79.2,93.0
16,769.7,504.5
9,182.0,393.5
1,0.0,0.0
23,0.0,0.0
0,0.0,0.0
0,0.0,0.0
17,257.5,451.5
18,424.35,167.5
16,163.3,505.5
6,4.0,11.0
22,0.0,0.0
7,29.8,108.5
20,34.75,41.5
16,735.0,223.5
8,185.35,724.0
1,0.0,0.0
16,83.85,168.5
23,0.0,0.0
15,885.65,601.5
16,287.4,604.0
9,148.4,334.0
3,0.0,0.0
18,423.9,130.0
17,580.8,219.5
14,777.65,902.5
6,1.25,3.5
11,712.4,412.0
13,360.4,988.0
20,64.6,75.5
19,178.2,168.0
13,918.65,301.0
2,0.0,0.0
14,978.5,594.0
17,611.35,133.0
10,317.5,566.0
8,33.8,61.0
0,0.0,0.0
19,188.85,120.0
4,0.0,0.0
17,156.6,520.5
21,8.7,19.5
12,884.4,770.5
2,0.0,0.0
3,0.0,0.0
18,85.55,183.0
21,4.55,11.0
9,382.25,467.0
3,0.0,0.0
18,406.55,174.5
15,655.1,315.5
10,357.6,413.0
12,495.6,833.0
22,0.0,0.0
9,126.1,403.0
1,0.0,0.0
0,0.0,0.0
17,511.7,212.5
18,398.05,259.5
11,634.75,1112.5
0,0.0,0.0
4,0.0,0.0
21,1.2,1.0
19,76.95,217.5
20,52.15,77.5
5,0.0,0.0
20,79.55,125.5
19,142.65,185.0
13,889.5,390.0
1,0.0,0.0
17,407.9,432.5
10,140.5,394.0
2,0.0,0.0
12,756.65,877.0
19,36.1,59.5
7,32.45,130.5
2,0.0,0.0
19,250.45,203.5
8,147.9,418.0
9,391.45,509.0
22,0.0,0.0
5,0.0,0.0
6,0.0,2.0
9,404.25,419.5
15,519.1,607.5
10,315.0,530.0
8,52.7,118.0
12,814.5,909.0
18,291.7,275.0
14,613.6,522.5
12,580.25,653.0
15,218.9,688.5
8,149.35,315.5
9,380.5,513.5
13,653.1,836.5
6,3.2,9.5
19,196.8,160.5
3,0.0,0.0
12,600.5,802.5
4,0.0,0.0
14,902.9,306.5
23,0.0,0.0
4,0.0,0.0
4,0.0,0.0
10,388.15,560.0
4,0.0,0.0
2,0.0,0.0
8,139.85,233.0
5,0.0,0.0
0,0.0,0.0
5,0.0,0.0
8,58.9,209.0
20,56.2,73.5
2,0.0,0.0
16,779.7,474.5
12,814.2,449.0
20,46.5,70.0
10,332.35,462.5
10,373.6,592.5
10,327.8,454.5
14,891.6,278.0
13,911.2,441.5
14,803.1,479.5
