16,779.7,474.5
14,888.35,336.0
14,902.9,306.5
22,0.0,0.0
20,79.2,93.0
5,0.0,0.0
12,814.5,909.0
3,0.0,0.0
6,1.6,5.0
16,728.5,236.5
4,0.0,0.0
6,3.95,11.5
16,769.7,504.5
1,0.0,0.0
14,803.1,479.5
1,0.0,0.0
2,0.0,0.0
14,933.5,341.5
22,0.0,0.0
18,382.25,190.5
17,257.5,451.5
22,0.0,0.0
23,0.0,0.0
12,495.6,833.0
19,76.95,217.5
12,756.65,877.0
5,0.0,0.0
12,600.5,802.5
21,3.15,9.5
4,0.0,0.0
21,0.8,2.5
13,381.9,836.0
5,0.0,0.0
19,210.0,132.5
16,163.3,505.5
7,41.85,166.0
7,33.0,131.0
10,388.15,560.0
7,10.35,29.0
14,978.5,594.0
9,391.45,509.0
0,0.0,0.0
7,29.8,108.5
19,178.2,168.0
18,291.7,275.0
9,148.4,334.0
6,1.25,3.5
22,0.0,0.0
2,0.0,0.0
6,0.0,2.0
22,0.0,0.0
8,33.8,61.0
19,233.8,130.0
9,404.25,419.5
15,835.45,260.0
10,373.6,592.5
0,0.0,0.0
11,691.95,521.0
18,424.35,167.5
5,0.0,0.0
21,8.8,24.0
19,250.45,203.5
11,634.75,1112.5
0,0.0,0.0
17,580.8,219.5
15,655.1,315.5
22,0.0,0.0
0,0.0,0.0
14,882.35,330.0
4,0.0,0.0
9,182.0,393.5
13,974.5,583.0
10,357.6,413.0
15,853.4,253.5
8,52.7,118.0
0,0.0,0.0
11,587.7,524.5
10,315.0,530.0
8,157.1,393.5
1,0.0,0.0
9,408.65,376.0
11,375.85,901.5
0,0.0,0.0
8,185.35,724.0
3,0.0,0.0
4,0.0,0.0
7,23.9,112.5
8,141.65,355.5
19,36.1,59.5
23,0.0,0.0
1,0.0,0.0
21,8.7,19.5
1,0.0,0.0
13,653.1,836.5
16,828.9,382.0
1,0.0,0.0
15,556.15,733.5
23,0.0,0.0
21,2.75,5.5
16,83.85,168.5
9,126.1,403.0
13,360.4,988.0
6,8.35,18.0
11,466.6,713.5
23,0.0,0.0
3,0.0,0.0
17,184.4,462.5
5,0.0,0.0
15,885.65,601.5
13,549.15,335.5
12,580.25,653.0
17,611.35,133.0
10,140.5,394.0
9,380.5,513.5
2,0.0,0.0
18,85.55,183.0
11,533.45,761.0
4,0.0,0.0
10,327.8,454.5
20,79.55,125.5
15,218.9,688.5
12,863.85,313.0
4,0.0,0.0
0,0.0,0.0
20,19.1,59.5
17,156.6,520.5
21,1.2,1.0
21,4.55,11.0
1,0.0,0.0
12,827.35,358.0
2,0.0,0.0
5,0.0,0.0
16,630.9,529.5
14,777.65,902.5
9,123.6,407.0
16,735.0,223.5
20,34.75,41.5
22,0.0,0.0
1,0.0,0.0
7,32.45,130.5
7,7.75,15.5
4,0.0,0.0
