277.0,0.0
249.5,0.0
231.0,0.0
203.5,0.0
190.0,0.0
174.0,0.0
144.5,0.0
83.5,0.0
13.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
11.0,0.0
112.5,0.0
315.5,0.0
419.5,2.5
462.5,72.5
412.0,222.5
358.0,177.5
324.0,171.25
278.0,133.75
253.5,156.25
223.5,141.25
303.0,142.5
167.5,77.5
130.0,85.0
73.5,48.75
11.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.5,0.0
163.5,0.0
471.5,210.0
696.5,0.0
555.5,98.75
743.5,185.0
794.5,150.0
814.0,147.5
744.0,138.75
890.5,153.75
587.0,157.5
469.0,220.0
329.5,253.75
371.0,153.75
77.0,47.5
0.5,23.75
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.0,0.0
6.5,0.0
154.5,278.75
550.5,0.0
443.5,187.5
1041.0,293.75
586.0,253.75
708.5,248.75
1119.0,163.75
722.5,230.0
346.5,261.25
618.0,196.25
360.0,153.75
165.0,53.75
96.0,26.25
12.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.5,0.0
216.5,0.0
603.5,0.0
638.0,0.0
482.5,0.0
530.5,0.0
1023.0,0.0
1224.0,0.0
663.5,0.0
498.5,0.0
505.0,0.0
343.5,0.0
142.5,0.0
85.5,0.0
37.0,0.0
8.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
18.0,0.0
166.0,0.0
393.5,176.25
509.0,0.0
560.0,0.0
524.5,0.0
909.0,0.0
836.5,0.0
902.5,0.0
688.5,0.0
168.5,0.0
462.5,0.0
501.0,0.0
217.5,0.0
59.5,0.0
9.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13.5,0.0
125.5,0.0
338.5,0.0
619.5,198.75
585.5,235.0
687.5,0.0
567.0,0.0
362.0,0.0
312.0,0.0
410.5,0.0
702.5,0.0
434.5,0.0
485.5,0.0
312.0,0.0
66.0,0.0
7.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
19.5,0.0
145.0,0.0
704.0,0.0
644.0,0.0
604.5,0.0
519.0,0.0
439.5,0.0
436.0,0.0
448.0,0.0
524.0,0.0
225.5,0.0
262.5,0.0
151.0,0.0
98.5,0.0
37.5,0.0
12.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,0.0
29.0,0.0
209.0,0.0
334.0,68.75
592.5,150.0
1112.5,221.25
653.0,227.5
836.0,186.25
306.5,156.25
315.5,146.25
604.0,170.0
290.5,190.0
342.0,192.5
168.0,95.0
93.0,47.5
24.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
16.0,0.0
47.5,238.75
171.5,7.5
211.5,252.5
211.5,272.5
480.0,272.5
871.5,215.0
605.5,102.5
377.0,216.25
464.0,296.25
608.5,290.0
523.5,330.0
313.5,295.0
121.0,122.5
7.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.0,0.0
114.0,0.0
272.0,173.75
454.0,72.5
491.5,273.75
695.0,337.5
1155.0,318.75
923.0,308.75
713.0,342.5
927.0,421.25
576.5,413.75
798.5,402.5
430.5,401.25
295.5,295.0
218.0,95.0
7.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.5,0.0
67.5,0.0
322.5,320.0
529.0,0.0
503.0,148.75
573.0,186.25
365.5,193.75
468.5,195.0
633.0,163.75
722.0,177.5
335.5,223.75
458.5,165.0
330.0,193.75
334.5,56.25
111.0,0.0
7.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
11.5,0.0
108.5,0.0
724.0,213.75
407.0,0.0
394.0,113.75
901.5,203.75
877.0,190.0
583.0,172.5
594.0,118.75
323.0,127.5
529.5,118.75
432.5,187.5
275.0,191.25
185.0,112.5
125.5,23.75
19.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
15.0,0.0
133.5,0.0
367.5,0.0
636.0,287.5
656.0,202.5
1029.0,0.0
479.0,0.0
372.0,0.0
468.5,0.0
378.0,0.0
454.0,0.0
469.0,0.0
280.5,0.0
227.5,0.0
102.0,0.0
13.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.5,0.0
111.0,0.0
461.5,0.0
634.0,0.0
697.5,0.0
1094.5,0.0
924.0,0.0
919.5,0.0
796.5,0.0
674.5,0.0
401.0,0.0
261.5,0.0
159.0,0.0
150.5,0.0
108.5,0.0
17.5,0.0
0.0,0.0
0.0,0.0
