19,7,8,46.5,110.0,0.0
19,7,9,62.3,158.0,0.0
19,7,10,77.85,195.5,0.0
19,7,11,174.7,551.0,0.0
19,7,12,71.2,94.0,0.0
19,7,13,403.8,1003.0,0.0
19,7,14,559.2,631.0,0.0
19,7,15,162.25,540.5,0.0
19,7,16,812.5,560.0,0.0
19,7,17,691.3,498.0,0.0
19,7,18,64.7,225.0,0.0
19,7,19,122.45,220.5,0.0
19,7,20,37.35,90.5,0.0
19,7,21,2.25,4.0,0.0
19,7,22,0.0,0.0,0.0
19,7,23,0.0,0.0,0.0
20,1,0,0.0,0.0,0.0
20,1,1,0.0,0.0,0.0
20,1,2,0.0,0.0,0.0
20,1,3,0.0,0.0,0.0
20,1,4,0.0,0.0,0.0
20,1,5,0.0,0.0,0.0
20,1,6,1.25,3.5,0.0
20,1,7,16.9,69.5,0.0
20,1,8,139.85,233.0,0.0
20,1,9,408.65,376.0,2.5
20,1,10,357.6,413.0,142.5
20,1,11,753.3,357.0,188.75
20,1,12,863.85,313.0,238.75
20,1,13,918.65,301.0,213.75
20,1,14,613.6,522.5,86.25
20,1,15,882.05,220.0,171.25
20,1,16,828.9,382.0,162.5
20,1,17,611.35,133.0,283.75
20,1,18,423.9,130.0,188.75
20,1,19,250.45,203.5,115.0
20,1,20,64.6,75.5,21.25
20,1,21,0.8,2.5,0.0
20,1,22,0.0,0.0,0.0
20,1,23,0.0,0.0,0.0
20,2,0,0.0,0.0,0.0
20,2,1,0.0,0.0,0.0
20,2,2,0.0,0.0,0.0
20,2,3,0.0,0.0,0.0
20,2,4,0.0,0.0,0.0
20,2,5,0.0,0.0,0.0
20,2,6,1.65,4.0,0.0
20,2,7,19.5,78.5,0.0
20,2,8,140.6,239.5,208.75
20,2,9,400.25,375.5,12.5
20,2,10,374.15,503.0,76.25
20,2,11,726.3,691.0,78.75
20,2,12,692.15,752.5,87.5
20,2,13,594.6,422.0,120.0
20,2,14,762.3,310.5,75.0
20,2,15,863.9,216.5,102.5
20,2,16,760.75,201.5,105.0
20,2,17,603.95,182.0,81.25
20,2,18,405.75,167.0,76.25
20,2,19,207.4,135.0,68.75
20,2,20,38.9,71.0,70.0
20,2,21,1.1,9.0,70.0
20,2,22,0.0,3.0,70.0
20,2,23,0.0,3.0,70.0
20,3,0,0.0,3.0,68.75
20,3,1,0.0,3.0,68.75
20,3,2,0.0,2.0,70.0
20,3,3,0.0,2.0,70.0
20,3,4,0.0,2.0,67.5
20,3,5,0.0,2.0,67.5
20,3,6,2.45,11.0,67.5
20,3,7,22.4,100.0,67.5
20,3,8,148.05,269.5,256.25
20,3,9,386.5,396.5,70.0
20,3,10,355.85,483.5,70.0
20,3,11,628.7,454.5,146.25
20,3,12,793.8,475.5,107.5
20,3,13,984.5,561.0,165.0
20,3,14,286.95,526.0,80.0
20,3,15,609.1,357.5,88.75
20,3,16,798.05,326.5,103.75
20,3,17,400.85,227.5,101.25
20,3,18,425.6,184.0,71.25
20,3,19,215.8,129.0,95.0
20,3,20,42.2,61.5,78.75
20,3,21,1.8,4.0,47.5
20,3,22,0.0,0.0,82.5
20,3,23,0.0,0.0,47.5
20,4,0,0.0,0.0,48.75
20,4,1,0.0,0.0,0.0
20,4,2,0.0,0.0,0.0
20,4,3,0.0,0.0,0.0
20,4,4,0.0,0.0,0.0
20,4,5,0.0,0.0,0.0
20,4,6,2.4,6.5,0.0
20,4,7,27.35,110.5,0.0
20,4,8,142.4,290.0,227.5
20,4,9,384.0,404.5,0.0
20,4,10,330.35,470.0,82.5
20,4,11,759.4,430.5,92.5
20,4,12,814.25,366.5,76.25
20,4,13,888.2,378.0,86.25
20,4,14,874.95,388.0,71.25
20,4,15,770.3,334.0,112.5
20,4,16,612.05,284.5,151.25
20,4,17,528.1,190.0,68.75
20,4,18,340.75,155.5,67.5
20,4,19,199.25,144.5,102.5
20,4,20,50.1,77.0,145.0
20,4,21,3.55,5.0,0.0
20,4,22,0.0,0.0,0.0
20,4,23,0.0,0.0,0.0
20,5,0,0.0,0.0,0.0
20,5,1,0.0,0.0,0.0
20,5,2,0.0,0.0,0.0
20,5,3,0.0,0.0,0.0
20,5,4,0.0,0.0,0.0
20,5,5,0.0,0.0,0.0
20,5,6,0.0,2.0,0.0
20,5,7,7.75,15.5,0.0
20,5,8,33.8,61.0,287.5
20,5,9,182.0,393.5,62.5
20,5,10,327.8,454.5,127.5
20,5,11,773.05,890.0,117.5
20,5,12,884.4,770.5,116.25
20,5,13,889.5,390.0,122.5
20,5,14,882.35,330.0,133.75
20,5,15,885.65,601.5,141.25
20,5,16,769.7,504.5,131.25
20,5,17,580.8,219.5,127.5
20,5,18,406.55,174.5,131.25
20,5,19,210.0,132.5,63.75
20,5,20,46.5,70.0,0.0
20,5,21,2.75,5.5,0.0
20,5,22,0.0,0.0,0.0
20,5,23,0.0,0.0,0.0
20,6,0,0.0,0.0,0.0
20,6,1,0.0,0.0,0.0
20,6,2,0.0,0.0,0.0
20,6,3,0.0,0.0,0.0
20,6,4,0.0,0.0,0.0
20,6,5,0.0,0.0,0.0
20,6,6,2.45,6.5,0.0
20,6,7,35.65,128.5,0.0
20,6,8,136.3,366.0,0.0
20,6,9,321.55,555.0,0.0
20,6,10,330.25,584.0,0.0
20,6,11,678.4,503.0,0.0
20,6,12,806.05,428.0,0.0
20,6,13,871.5,411.0,0.0
20,6,14,600.3,428.5,0.0
20,6,15,836.45,529.0,291.25
20,6,16,721.7,458.5,166.25
20,6,17,565.8,301.5,0.0
20,6,18,332.35,176.0,0.0
20,6,19,200.55,160.5,0.0
20,6,20,45.05,77.5,0.0
20,6,21,2.9,7.0,0.0
20,6,22,0.0,0.0,0.0
20,6,23,0.0,0.0,0.0
20,7,0,0.0,0.0,0.0
20,7,1,0.0,0.0,0.0
20,7,2,0.0,0.0,0.0
20,7,3,0.0,0.0,0.0
20,7,4,0.0,0.0,0.0
20,7,5,0.0,0.0,0.0
20,7,6,2.85,8.0,0.0
20,7,7,26.15,112.5,0.0
20,7,8,143.4,299.0,0.0
20,7,9,389.9,417.5,0.0
20,7,10,308.75,461.0,0.0
20,7,11,724.6,421.0,0.0
20,7,12,835.0,360.0,0.0
20,7,13,897.95,311.0,0.0
20,7,14,899.45,258.5,0.0
20,7,15,844.45,243.5,0.0
20,7,16,743.85,211.0,0.0
20,7,17,589.8,199.5,0.0
20,7,18,398.7,190.5,0.0
20,7,19,208.3,187.0,0.0
20,7,20,60.75,102.0,0.0
20,7,21,1.45,4.0,0.0
20,7,22,0.0,0.0,0.0
20,7,23,0.0,0.0,0.0
21,1,0,0.0,0.0,0.0
21,1,1,0.0,0.0,0.0
21,1,2,0.0,0.0,0.0
21,1,3,0.0,0.0,0.0
21,1,4,0.0,0.0,0.0
21,1,5,0.0,0.0,0.0
21,1,6,3.2,9.5,0.0
21,1,7,33.0,131.0,0.0
21,1,8,141.65,355.5,0.0
21,1,9,380.5,513.5,8.75
21,1,10,317.5,566.0,90.0
21,1,11,691.95,521.0,175.0
21,1,12,814.2,449.0,172.5
21,1,13,549.15,335.5,96.25
21,1,14,933.5,341.5,88.75
21,1,15,519.1,607.5,162.5
21,1,16,779.7,474.5,153.75
21,1,17,257.5,451.5,122.5
21,1,18,398.05,259.5,126.25
21,1,19,196.8,160.5,120.0
21,1,20,52.15,77.5,88.75
21,1,21,3.55,8.5,0.0
21,1,22,0.0,0.0,0.0
21,1,23,0.0,0.0,0.0
21,2,0,0.0,0.0,0.0
21,2,1,0.0,0.0,0.0
21,2,2,0.0,0.0,0.0
21,2,3,0.0,0.0,0.0
21,2,4,0.0,0.0,0.0
21,2,5,0.0,0.0,0.0
21,2,6,2.25,7.0,0.0
21,2,7,28.25,122.0,0.0
21,2,8,94.75,294.0,140.0
21,2,9,161.0,192.5,0.0
21,2,10,318.4,537.5,53.75
21,2,11,713.2,560.0,101.25
21,2,12,811.4,624.5,147.5
21,2,13,862.8,543.0,93.75
21,2,14,890.95,355.5,78.75
21,2,15,850.3,344.0,128.75
21,2,16,753.2,308.0,147.5
21,2,17,586.7,225.0,86.25
21,2,18,396.3,202.0,91.25
21,2,19,212.15,155.0,77.5
21,2,20,50.8,80.0,60.0
21,2,21,2.85,6.5,0.0
21,2,22,0.0,0.0,0.0
21,2,23,0.0,0.0,0.0
21,3,0,0.0,0.0,0.0
21,3,1,0.0,0.0,0.0
21,3,2,0.0,0.0,0.0
21,3,3,0.0,0.0,0.0
21,3,4,0.0,0.0,0.0
21,3,5,0.0,0.0,0.0
21,3,6,2.55,8.5,0.0
21,3,7,23.3,102.0,0.0
21,3,8,158.1,360.0,238.75
21,3,9,412.8,486.0,0.0
21,3,10,326.05,623.5,51.25
21,3,11,730.55,588.0,77.5
21,3,12,368.45,420.5,73.75
21,3,13,590.25,509.0,102.5
21,3,14,965.9,385.0,116.25
21,3,15,858.15,330.5,148.75
21,3,16,738.4,256.0,157.5
21,3,17,584.9,266.0,142.5
21,3,18,397.35,211.0,140.0
21,3,19,210.7,144.5,133.75
21,3,20,55.45,79.5,47.5
21,3,21,3.25,8.5,47.5
21,3,22,0.0,0.0,2.5
21,3,23,0.0,0.0,0.0
21,4,0,0.0,0.0,0.0
21,4,1,0.0,0.0,0.0
21,4,2,0.0,0.0,0.0
21,4,3,0.0,0.0,0.0
21,4,4,0.0,0.0,0.0
21,4,5,0.0,0.0,0.0
21,4,6,3.25,10.0,0.0
21,4,7,25.05,120.0,0.0
21,4,8,146.65,331.0,247.5
21,4,9,396.1,444.0,0.0
21,4,10,302.1,465.0,82.5
21,4,11,666.4,420.5,68.75
21,4,12,726.0,369.5,70.0
21,4,13,897.2,336.5,72.5
21,4,14,889.0,298.0,68.75
21,4,15,832.1,263.0,90.0
21,4,16,737.6,231.5,67.5
21,4,17,596.6,196.0,68.75
21,4,18,415.25,170.0,81.25
21,4,19,224.05,135.5,35.0
21,4,20,55.85,76.5,23.75
21,4,21,3.3,8.5,0.0
21,4,22,0.0,0.0,0.0
21,4,23,0.0,0.0,0.0
21,5,0,0.0,0.0,0.0
21,5,1,0.0,0.0,0.0
21,5,2,0.0,0.0,0.0
21,5,3,0.0,0.0,0.0
21,5,4,0.0,0.0,0.0
21,5,5,0.0,0.0,0.0
21,5,6,4.0,11.0,0.0
21,5,7,32.45,130.5,0.0
21,5,8,147.9,418.0,250.0
21,5,9,382.25,467.0,0.0
21,5,10,315.0,530.0,52.5
21,5,11,533.45,761.0,95.0
21,5,12,495.6,833.0,83.75
21,5,13,360.4,988.0,70.0
21,5,14,803.1,479.5,68.75
21,5,15,556.15,733.5,108.75
21,5,16,163.3,505.5,137.5
21,5,17,156.6,520.5,222.5
21,5,18,85.55,183.0,200.0
21,5,19,36.1,59.5,76.25
21,5,20,35.15,90.5,47.5
21,5,21,1.2,1.0,25.0
21,5,22,0.0,0.0,0.0
21,5,23,0.0,0.0,0.0
21,6,0,0.0,0.0,0.0
21,6,1,0.0,0.0,0.0
21,6,2,0.0,0.0,0.0
21,6,3,0.0,0.0,0.0
21,6,4,0.0,0.0,0.0
21,6,5,0.0,0.0,0.0
21,6,6,2.9,9.5,0.0
21,6,7,25.1,112.5,0.0
21,6,8,146.15,318.5,0.0
21,6,9,217.05,294.0,0.0
21,6,10,305.3,456.0,0.0
21,6,11,725.35,374.0,65.0
21,6,12,871.5,308.0,387.5
21,6,13,923.8,260.5,166.25
21,6,14,927.7,197.5,0.0
21,6,15,876.6,178.5,0.0
21,6,16,775.2,160.0,0.0
21,6,17,626.8,137.5,0.0
21,6,18,439.15,126.5,0.0
21,6,19,238.4,106.5,0.0
21,6,20,57.1,65.0,0.0
21,6,21,3.7,9.5,0.0
21,6,22,0.0,0.0,0.0
21,6,23,0.0,0.0,0.0
21,7,0,0.0,0.0,0.0
21,7,1,0.0,0.0,0.0
21,7,2,0.0,0.0,0.0
21,7,3,0.0,0.0,0.0
21,7,4,0.0,0.0,0.0
21,7,5,0.0,0.0,0.0
21,7,6,3.55,10.0,0.0
21,7,7,21.85,108.0,0.0
21,7,8,149.1,304.5,0.0
21,7,9,413.0,400.5,0.0
21,7,10,307.9,423.5,0.0
21,7,11,745.8,371.0,0.0
21,7,12,851.5,314.0,0.0
21,7,13,893.7,277.0,0.0
21,7,14,908.7,249.5,0.0
21,7,15,859.05,231.0,0.0
21,7,16,744.6,203.5,0.0
21,7,17,606.7,190.0,0.0
21,7,18,416.3,174.0,0.0
21,7,19,235.45,144.5,0.0
21,7,20,67.85,83.5,0.0
21,7,21,5.85,13.0,0.0
21,7,22,0.0,0.0,0.0
21,7,23,0.0,0.0,0.0
22,1,0,0.0,0.0,0.0
22,1,1,0.0,0.0,0.0
22,1,2,0.0,0.0,0.0
22,1,3,0.0,0.0,0.0
22,1,4,0.0,0.0,0.0
22,1,5,0.0,0.0,0.0
22,1,6,3.9,11.0,0.0
22,1,7,23.9,112.5,0.0
22,1,8,149.35,315.5,0.0
22,1,9,404.25,419.5,2.5
22,1,10,332.35,462.5,72.5
22,1,11,712.4,412.0,222.5
22,1,12,827.35,358.0,177.5
22,1,13,882.95,324.0,171.25
22,1,14,891.6,278.0,133.75
22,1,15,853.4,253.5,156.25
22,1,16,735.0,223.5,141.25
22,1,17,461.1,303.0,142.5
22,1,18,424.35,167.5,77.5
22,1,19,233.8,130.0,85.0
22,1,20,56.2,73.5,48.75
22,1,21,4.55,11.0,0.0
22,1,22,0.0,0.0,0.0
22,1,23,0.0,0.0,0.0
22,2,0,0.0,0.0,0.0
22,2,1,0.0,0.0,0.0
22,2,2,0.0,0.0,0.0
22,2,3,0.0,0.0,0.0
22,2,4,0.0,0.0,0.0
22,2,5,0.0,0.0,0.0
22,2,6,3.95,12.5,0.0
22,2,7,43.3,163.5,0.0
22,2,8,152.05,471.5,210.0
22,2,9,407.25,696.5,0.0
22,2,10,366.3,555.5,98.75
22,2,11,759.15,743.5,185.0
22,2,12,675.1,794.5,150.0
22,2,13,549.2,814.0,147.5
22,2,14,700.9,744.0,138.75
22,2,15,551.3,890.5,153.75
22,2,16,762.3,587.0,157.5
22,2,17,592.5,469.0,220.0
22,2,18,267.7,329.5,253.75
22,2,19,132.15,371.0,153.75
22,2,20,31.45,77.0,47.5
22,2,21,0.0,0.5,23.75
22,2,22,0.0,0.0,0.0
22,2,23,0.0,0.0,0.0
22,3,0,0.0,0.0,0.0
22,3,1,0.0,0.0,0.0
22,3,2,0.0,0.0,0.0
22,3,3,0.0,0.0,0.0
22,3,4,0.0,0.0,0.0
22,3,5,0.0,0.0,0.0
22,3,6,3.0,8.0,0.0
22,3,7,3.45,6.5,0.0
22,3,8,65.95,154.5,278.75
22,3,9,199.1,550.5,0.0
22,3,10,174.35,443.5,187.5
22,3,11,408.95,1041.0,293.75
22,3,12,400.7,586.0,253.75
22,3,13,296.3,708.5,248.75
22,3,14,454.25,1119.0,163.75
22,3,15,363.2,722.5,230.0
22,3,16,245.95,346.5,261.25
22,3,17,261.65,618.0,196.25
22,3,18,207.15,360.0,153.75
22,3,19,85.15,165.0,53.75
22,3,20,46.45,96.0,26.25
22,3,21,5.15,12.0,0.0
22,3,22,0.0,0.0,0.0
22,3,23,0.0,0.0,0.0
22,4,0,0.0,0.0,0.0
22,4,1,0.0,0.0,0.0
22,4,2,0.0,0.0,0.0
22,4,3,0.0,0.0,0.0
22,4,4,0.0,0.0,0.0
22,4,5,0.0,0.0,0.0
22,4,6,4.4,12.5,0.0
22,4,7,53.4,216.5,0.0
22,4,8,194.6,603.5,0.0
22,4,9,404.65,638.0,0.0
22,4,10,372.25,482.5,0.0
22,4,11,491.05,530.5,0.0
22,4,12,497.4,1023.0,0.0
22,4,13,528.55,1224.0,0.0
22,4,14,643.3,663.5,0.0
22,4,15,584.5,498.5,0.0
22,4,16,238.1,505.0,0.0
22,4,17,194.55,343.5,0.0
22,4,18,106.8,142.5,0.0
22,4,19,43.0,85.5,0.0
22,4,20,20.4,37.0,0.0
22,4,21,4.55,8.0,0.0
22,4,22,0.0,0.0,0.0
22,4,23,0.0,0.0,0.0
22,5,0,0.0,0.0,0.0
22,5,1,0.0,0.0,0.0
22,5,2,0.0,0.0,0.0
22,5,3,0.0,0.0,0.0
22,5,4,0.0,0.0,0.0
22,5,5,0.0,0.0,0.0
22,5,6,8.35,18.0,0.0
22,5,7,41.85,166.0,0.0
22,5,8,157.1,393.5,176.25
22,5,9,391.45,509.0,0.0
22,5,10,388.15,560.0,0.0
22,5,11,587.7,524.5,0.0
22,5,12,814.5,909.0,0.0
22,5,13,653.1,836.5,0.0
22,5,14,777.65,902.5,0.0
22,5,15,218.9,688.5,0.0
22,5,16,83.85,168.5,0.0
22,5,17,184.4,462.5,0.0
22,5,18,185.3,501.0,0.0
22,5,19,76.95,217.5,0.0
22,5,20,19.1,59.5,0.0
22,5,21,3.15,9.5,0.0
22,5,22,0.0,0.0,0.0
22,5,23,0.0,0.0,0.0
22,6,0,0.0,0.0,0.0
22,6,1,0.0,0.0,0.0
22,6,2,0.0,0.0,0.0
22,6,3,0.0,0.0,0.0
22,6,4,0.0,0.0,0.0
22,6,5,0.0,0.0,0.0
22,6,6,3.85,13.5,0.0
22,6,7,27.5,125.5,0.0
22,6,8,149.1,338.5,0.0
22,6,9,395.95,619.5,198.75
22,6,10,390.55,585.5,235.0
22,6,11,697.4,687.5,0.0
22,6,12,506.25,567.0,0.0
22,6,13,919.3,362.0,0.0
22,6,14,941.05,312.0,0.0
22,6,15,599.95,410.5,0.0
22,6,16,167.05,702.5,0.0
22,6,17,104.3,434.5,0.0
22,6,18,163.65,485.5,0.0
22,6,19,129.3,312.0,0.0
22,6,20,31.9,66.0,0.0
22,6,21,3.95,7.0,0.0
22,6,22,0.0,0.0,0.0
22,6,23,0.0,0.0,0.0
22,7,0,0.0,0.0,0.0
22,7,1,0.0,0.0,0.0
22,7,2,0.0,0.0,0.0
22,7,3,0.0,0.0,0.0
22,7,4,0.0,0.0,0.0
22,7,5,0.0,0.0,0.0
22,7,6,5.45,19.5,0.0
22,7,7,44.05,145.0,0.0
22,7,8,168.9,704.0,0.0
22,7,9,384.2,644.0,0.0
22,7,10,406.15,604.5,0.0
22,7,11,495.65,519.0,0.0
22,7,12,657.7,439.5,0.0
22,7,13,878.1,436.0,0.0
22,7,14,929.2,448.0,0.0
22,7,15,511.0,524.0,0.0
22,7,16,84.0,225.5,0.0
22,7,17,67.05,262.5,0.0
22,7,18,109.0,151.0,0.0
22,7,19,35.6,98.5,0.0
22,7,20,23.5,37.5,0.0
22,7,21,4.65,12.0,0.0
22,7,22,0.0,0.0,0.0
22,7,23,0.0,0.0,0.0
23,1,0,0.0,0.0,0.0
23,1,1,0.0,0.0,0.0
23,1,2,0.0,0.0,0.0
23,1,3,0.0,0.0,0.0
23,1,4,0.0,0.0,0.0
23,1,5,0.0,0.0,0.0
23,1,6,1.6,5.0,0.0
23,1,7,10.35,29.0,0.0
23,1,8,58.9,209.0,0.0
23,1,9,148.4,334.0,68.75
23,1,10,373.6,592.5,150.0
23,1,11,634.75,1112.5,221.25
23,1,12,580.25,653.0,227.5
23,1,13,381.9,836.0,186.25
23,1,14,902.9,306.5,156.25
23,1,15,655.1,315.5,146.25
23,1,16,287.4,604.0,170.0
23,1,17,513.05,290.5,190.0
23,1,18,385.6,342.0,192.5
23,1,19,178.2,168.0,95.0
23,1,20,79.2,93.0,47.5
23,1,21,8.8,24.0,0.0
23,1,22,0.0,0.0,0.0
23,1,23,0.0,0.0,0.0
23,2,0,0.0,0.0,0.0
23,2,1,0.0,0.0,0.0
23,2,2,0.0,0.0,0.0
23,2,3,0.0,0.0,0.0
23,2,4,0.0,0.0,0.0
23,2,5,0.0,0.0,0.0
23,2,6,0.0,0.0,0.0
23,2,7,7.2,16.0,0.0
23,2,8,16.15,47.5,238.75
23,2,9,58.7,171.5,7.5
23,2,10,75.0,211.5,252.5
23,2,11,61.3,211.5,272.5
23,2,12,142.1,480.0,272.5
23,2,13,389.05,871.5,215.0
23,2,14,879.8,605.5,102.5
23,2,15,174.95,377.0,216.25
23,2,16,220.45,464.0,296.25
23,2,17,276.8,608.5,290.0
23,2,18,154.75,523.5,330.0
23,2,19,139.8,313.5,295.0
23,2,20,36.65,121.0,122.5
23,2,21,2.65,7.5,0.0
23,2,22,0.0,0.0,0.0
23,2,23,0.0,0.0,0.0
23,3,0,0.0,0.0,0.0
23,3,1,0.0,0.0,0.0
23,3,2,0.0,0.0,0.0
23,3,3,0.0,0.0,0.0
23,3,4,0.0,0.0,0.0
23,3,5,0.0,0.0,0.0
23,3,6,2.85,8.0,0.0
23,3,7,43.25,114.0,0.0
23,3,8,84.65,272.0,173.75
23,3,9,131.5,454.0,72.5
23,3,10,195.3,491.5,273.75
23,3,11,213.5,695.0,337.5
23,3,12,420.5,1155.0,318.75
23,3,13,304.1,923.0,308.75
23,3,14,253.85,713.0,342.5
23,3,15,752.25,927.0,421.25
23,3,16,290.35,576.5,413.75
23,3,17,380.1,798.5,402.5
23,3,18,431.0,430.5,401.25
23,3,19,283.0,295.5,295.0
23,3,20,58.45,218.0,95.0
23,3,21,2.8,7.5,0.0
23,3,22,0.0,0.0,0.0
23,3,23,0.0,0.0,0.0
23,4,0,0.0,0.0,0.0
23,4,1,0.0,0.0,0.0
23,4,2,0.0,0.0,0.0
23,4,3,0.0,0.0,0.0
23,4,4,0.0,0.0,0.0
23,4,5,0.0,0.0,0.0
23,4,6,2.95,9.5,0.0
23,4,7,33.8,67.5,0.0
23,4,8,77.9,322.5,320.0
23,4,9,384.6,529.0,0.0
23,4,10,386.95,503.0,148.75
23,4,11,524.0,573.0,186.25
23,4,12,947.65,365.5,193.75
23,4,13,806.4,468.5,195.0
23,4,14,1000.0,633.0,163.75
23,4,15,957.45,722.0,177.5
23,4,16,543.25,335.5,223.75
23,4,17,624.7,458.5,165.0
23,4,18,119.15,330.0,193.75
23,4,19,155.45,334.5,56.25
23,4,20,68.7,111.0,0.0
23,4,21,4.95,7.5,0.0
23,4,22,0.0,0.0,0.0
23,4,23,0.0,0.0,0.0
23,5,0,0.0,0.0,0.0
23,5,1,0.0,0.0,0.0
23,5,2,0.0,0.0,0.0
23,5,3,0.0,0.0,0.0
23,5,4,0.0,0.0,0.0
23,5,5,0.0,0.0,0.0
23,5,6,3.95,11.5,0.0
23,5,7,29.8,108.5,0.0
23,5,8,185.35,724.0,213.75
23,5,9,123.6,407.0,0.0
23,5,10,140.5,394.0,113.75
23,5,11,375.85,901.5,203.75
23,5,12,756.65,877.0,190.0
23,5,13,974.5,583.0,172.5
23,5,14,978.5,594.0,118.75
23,5,15,889.2,323.0,127.5
23,5,16,630.9,529.5,118.75
23,5,17,407.9,432.5,187.5
23,5,18,291.7,275.0,191.25
23,5,19,142.65,185.0,112.5
23,5,20,79.55,125.5,23.75
23,5,21,8.7,19.5,0.0
23,5,22,0.0,0.0,0.0
23,5,23,0.0,0.0,0.0
23,6,0,0.0,0.0,0.0
23,6,1,0.0,0.0,0.0
23,6,2,0.0,0.0,0.0
23,6,3,0.0,0.0,0.0
23,6,4,0.0,0.0,0.0
23,6,5,0.0,0.0,0.0
23,6,6,7.3,15.0,0.0
23,6,7,51.0,133.5,0.0
23,6,8,98.0,367.5,0.0
23,6,9,204.4,636.0,287.5
23,6,10,496.2,656.0,202.5
23,6,11,576.25,1029.0,0.0
23,6,12,880.8,479.0,0.0
23,6,13,687.05,372.0,0.0
23,6,14,676.85,468.5,0.0
23,6,15,711.15,378.0,0.0
23,6,16,557.95,454.0,0.0
23,6,17,258.0,469.0,0.0
23,6,18,138.0,280.5,0.0
23,6,19,98.95,227.5,0.0
23,6,20,61.35,102.0,0.0
23,6,21,4.55,13.5,0.0
23,6,22,0.0,0.0,0.0
23,6,23,0.0,0.0,0.0
23,7,0,0.0,0.0,0.0
23,7,1,0.0,0.0,0.0
23,7,2,0.0,0.0,0.0
23,7,3,0.0,0.0,0.0
23,7,4,0.0,0.0,0.0
23,7,5,0.0,0.0,0.0
23,7,6,2.4,5.5,0.0
23,7,7,41.1,111.0,0.0
23,7,8,113.6,461.5,0.0
23,7,9,264.65,634.0,0.0
23,7,10,442.15,697.5,0.0
23,7,11,483.15,1094.5,0.0
23,7,12,511.3,924.0,0.0
23,7,13,475.4,919.5,0.0
23,7,14,686.05,796.5,0.0
23,7,15,628.15,674.5,0.0
23,7,16,644.45,401.0,0.0
23,7,17,647.05,261.5,0.0
23,7,18,398.3,159.0,0.0
23,7,19,225.1,150.5,0.0
23,7,20,71.0,108.5,0.0
23,7,21,7.6,17.5,0.0
23,7,22,0.0,0.0,0.0
23,7,23,0.0,0.0,0.0
