21,5,10,315.0
21,5,11,533.45
21,5,12,495.6
21,5,13,360.4
21,5,14,803.1
21,5,15,556.15
21,5,16,163.3
21,5,17,156.6
21,5,18,85.55
21,5,19,36.1
21,5,20,35.15
21,5,21,1.2
21,5,22,0.0
21,5,23,0.0
21,6,6,2.9
21,6,7,25.1
21,6,8,146.15
21,6,9,217.05
21,6,10,305.3
21,6,11,725.35
21,6,12,871.5
21,6,13,923.8
21,6,14,927.7
21,6,15,876.6
21,6,16,775.2
21,6,17,626.8
21,6,18,439.15
21,6,19,238.4
21,6,20,57.1
21,6,21,3.7
21,6,22,0.0
21,6,23,0.0
21,7,6,3.55
21,7,7,21.85
21,7,8,149.1
21,7,9,413.0
21,7,10,307.9
21,7,11,745.8
21,7,12,851.5
21,7,13,893.7
21,7,14,908.7
21,7,15,859.05
21,7,16,744.6
21,7,17,606.7
21,7,18,416.3
21,7,19,235.45
21,7,20,67.85
21,7,21,5.85
21,7,22,0.0
21,7,23,0.0
22,1,6,3.9
22,1,7,23.9
22,1,8,149.35
22,1,9,404.25
22,1,10,332.35
22,1,11,712.4
22,1,12,827.35
22,1,13,882.95
22,1,14,891.6
22,1,15,853.4
22,1,16,735.0
22,1,17,461.1
22,1,18,424.35
22,1,19,233.8
22,1,20,56.2
22,1,21,4.55
22,1,22,0.0
22,1,23,0.0
22,2,6,3.95
22,2,7,43.3
22,2,8,152.05
22,2,9,407.25
22,2,10,366.3
22,2,11,759.15
22,2,12,675.1
22,2,13,549.2
22,2,14,700.9
22,2,15,551.3
22,2,16,762.3
22,2,17,592.5
22,2,18,267.7
22,2,19,132.15
22,2,20,31.45
22,2,21,0.0
22,2,22,0.0
22,2,23,0.0
22,3,6,3.0
22,3,7,3.45
22,3,8,65.95
22,3,9,199.1
22,3,10,174.35
22,3,11,408.95
22,3,12,400.7
22,3,13,296.3
22,3,14,454.25
22,3,15,363.2
22,3,16,245.95
22,3,17,261.65
22,3,18,207.15
22,3,19,85.15
22,3,20,46.45
22,3,21,5.15
22,3,22,0.0
22,3,23,0.0
22,4,6,4.4
22,4,7,53.4
22,4,8,194.6
22,4,9,404.65
22,4,10,372.25
22,4,11,491.05
22,4,12,497.4
22,4,13,528.55
22,4,14,643.3
22,4,15,584.5
22,4,16,238.1
22,4,17,194.55
22,4,18,106.8
22,4,19,43.0
22,4,20,20.4
22,4,21,4.55
22,4,22,0.0
22,4,23,0.0
22,5,6,8.35
22,5,7,41.85
22,5,8,157.1
22,5,9,391.45
22,5,10,388.15
22,5,11,587.7
22,5,12,814.5
22,5,13,653.1
22,5,14,777.65
22,5,15,218.9
22,5,16,83.85
22,5,17,184.4
22,5,18,185.3
22,5,19,76.95
22,5,20,19.1
22,5,21,3.15
22,5,22,0.0
22,5,23,0.0
22,6,6,3.85
22,6,7,27.5
22,6,8,149.1
22,6,9,395.95
22,6,10,390.55
22,6,11,697.4
22,6,12,506.25
22,6,13,919.3
22,6,14,941.05
22,6,15,599.95
22,6,16,167.05
22,6,17,104.3
22,6,18,163.65
22,6,19,129.3
22,6,20,31.9
22,6,21,3.95
22,6,22,0.0
22,6,23,0.0
22,7,6,5.45
22,7,7,44.05
22,7,8,168.9
22,7,9,384.2
22,7,10,406.15
22,7,11,495.65
22,7,12,657.7
22,7,13,878.1
22,7,14,929.2
22,7,15,511.0
22,7,16,84.0
22,7,17,67.05
22,7,18,109.0
22,7,19,35.6
22,7,20,23.5
22,7,21,4.65
22,7,22,0.0
22,7,23,0.0
23,1,6,1.6
23,1,7,10.35
23,1,8,58.9
23,1,9,148.4
23,1,10,373.6
23,1,11,634.75
23,1,12,580.25
23,1,13,381.9
23,1,14,902.9
23,1,15,655.1
23,1,16,287.4
23,1,17,513.05
23,1,18,385.6
23,1,19,178.2
23,1,20,79.2
23,1,21,8.8
23,1,22,0.0
23,1,23,0.0
23,2,6,0.0
23,2,7,7.2
23,2,8,16.15
23,2,9,58.7
23,2,10,75.0
23,2,11,61.3
23,2,12,142.1
23,2,13,389.05
23,2,14,879.8
23,2,15,174.95
23,2,16,220.45
23,2,17,276.8
23,2,18,154.75
23,2,19,139.8
23,2,20,36.65
23,2,21,2.65
23,2,22,0.0
23,2,23,0.0
23,3,6,2.85
23,3,7,43.25
23,3,8,84.65
23,3,9,131.5
23,3,10,195.3
23,3,11,213.5
23,3,12,420.5
23,3,13,304.1
23,3,14,253.85
23,3,15,752.25
23,3,16,290.35
23,3,17,380.1
23,3,18,431.0
23,3,19,283.0
23,3,20,58.45
23,3,21,2.8
23,3,22,0.0
23,3,23,0.0
23,4,6,2.95
23,4,7,33.8
23,4,8,77.9
23,4,9,384.6
23,4,10,386.95
23,4,11,524.0
23,4,12,947.65
23,4,13,806.4
23,4,14,1000.0
23,4,15,957.45
23,4,16,543.25
23,4,17,624.7
23,4,18,119.15
23,4,19,155.45
23,4,20,68.7
23,4,21,4.95
23,4,22,0.0
23,4,23,0.0
23,5,6,3.95
23,5,7,29.8
23,5,8,185.35
23,5,9,123.6
23,5,10,140.5
23,5,11,375.85
23,5,12,756.65
23,5,13,974.5
23,5,14,978.5
23,5,15,889.2
23,5,16,630.9
23,5,17,407.9
23,5,18,291.7
23,5,19,142.65
23,5,20,79.55
23,5,21,8.7
23,5,22,0.0
23,5,23,0.0
23,6,6,6.5
23,6,7,51.0
23,6,8,98.0
23,6,9,204.4
23,6,10,496.2
23,6,11,576.25
23,6,12,880.8
23,6,13,687.05
23,6,14,676.85
23,6,15,711.15
23,6,16,557.95
23,6,17,258.0
23,6,18,138.0
23,6,19,98.95
23,6,20,61.35
23,6,21,4.55
23,6,22,0.0
23,6,23,0.0
23,7,6,2.4
23,7,7,41.1
23,7,8,113.6
23,7,9,264.65
23,7,10,442.15
23,7,11,483.15
23,7,12,511.3
23,7,13,475.4
23,7,14,686.05
23,7,15,628.15
23,7,16,644.45
23,7,17,647.05
23,7,18,398.3
23,7,19,225.1
23,7,20,71.0
23,7,21,7.6
23,7,22,0.0
23,7,23,0.0
