400.25,20,2,9
374.15,20,2,10
726.3,20,2,11
692.15,20,2,12
594.6,20,2,13
762.3,20,2,14
863.9,20,2,15
760.75,20,2,16
603.95,20,2,17
405.75,20,2,18
207.4,20,2,19
38.9,20,2,20
1.1,20,2,21
0.0,20,2,22
0.0,20,2,23
0.0,20,3,0
0.0,20,3,1
0.0,20,3,2
0.0,20,3,3
0.0,20,3,4
0.0,20,3,5
2.45,20,3,6
22.4,20,3,7
148.05,20,3,8
386.5,20,3,9
355.85,20,3,10
628.7,20,3,11
793.8,20,3,12
984.5,20,3,13
286.95,20,3,14
609.1,20,3,15
798.05,20,3,16
400.85,20,3,17
425.6,20,3,18
215.8,20,3,19
42.2,20,3,20
1.8,20,3,21
0.0,20,3,22
0.0,20,3,23
0.0,20,4,0
0.0,20,4,1
0.0,20,4,2
0.0,20,4,3
0.0,20,4,4
0.0,20,4,5
2.4,20,4,6
27.35,20,4,7
142.4,20,4,8
384.0,20,4,9
330.35,20,4,10
759.4,20,4,11
814.25,20,4,12
888.2,20,4,13
874.95,20,4,14
770.3,20,4,15
612.05,20,4,16
528.1,20,4,17
340.75,20,4,18
199.25,20,4,19
50.1,20,4,20
3.55,20,4,21
0.0,20,4,22
0.0,20,4,23
0.0,20,5,0
0.0,20,5,1
0.0,20,5,2
0.0,20,5,3
0.0,20,5,4
0.0,20,5,5
0.0,20,5,6
7.75,20,5,7
33.8,20,5,8
182.0,20,5,9
327.8,20,5,10
773.05,20,5,11
884.4,20,5,12
889.5,20,5,13
882.35,20,5,14
885.65,20,5,15
769.7,20,5,16
580.8,20,5,17
406.55,20,5,18
210.0,20,5,19
46.5,20,5,20
2.75,20,5,21
0.0,20,5,22
0.0,20,5,23
0.0,20,6,0
0.0,20,6,1
0.0,20,6,2
0.0,20,6,3
0.0,20,6,4
0.0,20,6,5
2.45,20,6,6
35.65,20,6,7
136.3,20,6,8
321.55,20,6,9
330.25,20,6,10
678.4,20,6,11
806.05,20,6,12
871.5,20,6,13
600.3,20,6,14
836.45,20,6,15
721.7,20,6,16
565.8,20,6,17
332.35,20,6,18
200.55,20,6,19
45.05,20,6,20
2.9,20,6,21
0.0,20,6,22
0.0,20,6,23
0.0,20,7,0
0.0,20,7,1
0.0,20,7,2
0.0,20,7,3
0.0,20,7,4
0.0,20,7,5
2.85,20,7,6
26.15,20,7,7
143.4,20,7,8
389.9,20,7,9
308.75,20,7,10
724.6,20,7,11
835.0,20,7,12
897.95,20,7,13
899.45,20,7,14
844.45,20,7,15
743.85,20,7,16
589.8,20,7,17
398.7,20,7,18
208.3,20,7,19
60.75,20,7,20
1.45,20,7,21
0.0,20,7,22
0.0,20,7,23
0.0,21,1,0
0.0,21,1,1
0.0,21,1,2
0.0,21,1,3
0.0,21,1,4
0.0,21,1,5
3.2,21,1,6
33.0,21,1,7
141.65,21,1,8
380.5,21,1,9
317.5,21,1,10
691.95,21,1,11
814.2,21,1,12
549.15,21,1,13
933.5,21,1,14
519.1,21,1,15
779.7,21,1,16
257.5,21,1,17
398.05,21,1,18
196.8,21,1,19
52.15,21,1,20
3.55,21,1,21
0.0,21,1,22
0.0,21,1,23
0.0,21,2,0
0.0,21,2,1
0.0,21,2,2
0.0,21,2,3
0.0,21,2,4
0.0,21,2,5
2.25,21,2,6
28.25,21,2,7
94.75,21,2,8
161.0,21,2,9
318.4,21,2,10
713.2,21,2,11
811.4,21,2,12
862.8,21,2,13
890.95,21,2,14
850.3,21,2,15
753.2,21,2,16
586.7,21,2,17
396.3,21,2,18
212.15,21,2,19
50.8,21,2,20
2.85,21,2,21
0.0,21,2,22
0.0,21,2,23
0.0,21,3,0
0.0,21,3,1
0.0,21,3,2
0.0,21,3,3
0.0,21,3,4
0.0,21,3,5
2.55,21,3,6
23.3,21,3,7
158.1,21,3,8
412.8,21,3,9
326.05,21,3,10
730.55,21,3,11
368.45,21,3,12
590.25,21,3,13
965.9,21,3,14
858.15,21,3,15
738.4,21,3,16
584.9,21,3,17
397.35,21,3,18
210.7,21,3,19
55.45,21,3,20
3.25,21,3,21
0.0,21,3,22
0.0,21,3,23
0.0,21,4,0
0.0,21,4,1
0.0,21,4,2
0.0,21,4,3
0.0,21,4,4
0.0,21,4,5
3.25,21,4,6
25.05,21,4,7
146.65,21,4,8
396.1,21,4,9
302.1,21,4,10
666.4,21,4,11
726.0,21,4,12
897.2,21,4,13
889.0,21,4,14
832.1,21,4,15
737.6,21,4,16
596.6,21,4,17
415.25,21,4,18
224.05,21,4,19
55.85,21,4,20
3.3,21,4,21
0.0,21,4,22
0.0,21,4,23
0.0,21,5,0
0.0,21,5,1
0.0,21,5,2
0.0,21,5,3
0.0,21,5,4
0.0,21,5,5
4.0,21,5,6
32.45,21,5,7
147.9,21,5,8
382.25,21,5,9
315.0,21,5,10
533.45,21,5,11
495.6,21,5,12
360.4,21,5,13
803.1,21,5,14
556.15,21,5,15
163.3,21,5,16
156.6,21,5,17
85.55,21,5,18
36.1,21,5,19
35.15,21,5,20
1.2,21,5,21
0.0,21,5,22
0.0,21,5,23
0.0,21,6,0
0.0,21,6,1
0.0,21,6,2
0.0,21,6,3
0.0,21,6,4
0.0,21,6,5
2.9,21,6,6
25.1,21,6,7
146.15,21,6,8
217.05,21,6,9
305.3,21,6,10
725.35,21,6,11
871.5,21,6,12
923.8,21,6,13
927.7,21,6,14
876.6,21,6,15
775.2,21,6,16
626.8,21,6,17
439.15,21,6,18
238.4,21,6,19
57.1,21,6,20
3.7,21,6,21
0.0,21,6,22
0.0,21,6,23
0.0,21,7,0
0.0,21,7,1
0.0,21,7,2
0.0,21,7,3
0.0,21,7,4
0.0,21,7,5
3.55,21,7,6
21.85,21,7,7
149.1,21,7,8
413.0,21,7,9
307.9,21,7,10
745.8,21,7,11
851.5,21,7,12
893.7,21,7,13
908.7,21,7,14
859.05,21,7,15
744.6,21,7,16
606.7,21,7,17
416.3,21,7,18
235.45,21,7,19
67.85,21,7,20
5.85,21,7,21
0.0,21,7,22
0.0,21,7,23
0.0,22,1,0
0.0,22,1,1
0.0,22,1,2
0.0,22,1,3
0.0,22,1,4
0.0,22,1,5
3.9,22,1,6
23.9,22,1,7
149.35,22,1,8
404.25,22,1,9
332.35,22,1,10
712.4,22,1,11
827.35,22,1,12
882.95,22,1,13
891.6,22,1,14
853.4,22,1,15
735.0,22,1,16
461.1,22,1,17
424.35,22,1,18
233.8,22,1,19
56.2,22,1,20
4.55,22,1,21
0.0,22,1,22
0.0,22,1,23
0.0,22,2,0
0.0,22,2,1
0.0,22,2,2
0.0,22,2,3
0.0,22,2,4
0.0,22,2,5
3.95,22,2,6
43.3,22,2,7
152.05,22,2,8
407.25,22,2,9
366.3,22,2,10
759.15,22,2,11
675.1,22,2,12
549.2,22,2,13
700.9,22,2,14
551.3,22,2,15
762.3,22,2,16
592.5,22,2,17
267.7,22,2,18
132.15,22,2,19
31.45,22,2,20
0.0,22,2,21
0.0,22,2,22
0.0,22,2,23
0.0,22,3,0
0.0,22,3,1
0.0,22,3,2
0.0,22,3,3
0.0,22,3,4
0.0,22,3,5
3.0,22,3,6
3.45,22,3,7
65.95,22,3,8
199.1,22,3,9
174.35,22,3,10
408.95,22,3,11
400.7,22,3,12
296.3,22,3,13
454.25,22,3,14
363.2,22,3,15
245.95,22,3,16
261.65,22,3,17
207.15,22,3,18
85.15,22,3,19
46.45,22,3,20
5.15,22,3,21
0.0,22,3,22
0.0,22,3,23
0.0,22,4,0
0.0,22,4,1
0.0,22,4,2
0.0,22,4,3
0.0,22,4,4
0.0,22,4,5
4.4,22,4,6
53.4,22,4,7
194.6,22,4,8
404.65,22,4,9
372.25,22,4,10
491.05,22,4,11
497.4,22,4,12
528.55,22,4,13
643.3,22,4,14
584.5,22,4,15
238.1,22,4,16
194.55,22,4,17
106.8,22,4,18
43.0,22,4,19
20.4,22,4,20
4.55,22,4,21
0.0,22,4,22
0.0,22,4,23
0.0,22,5,0
0.0,22,5,1
0.0,22,5,2
0.0,22,5,3
0.0,22,5,4
0.0,22,5,5
8.35,22,5,6
41.85,22,5,7
157.1,22,5,8
391.45,22,5,9
388.15,22,5,10
587.7,22,5,11
814.5,22,5,12
653.1,22,5,13
777.65,22,5,14
218.9,22,5,15
83.85,22,5,16
184.4,22,5,17
185.3,22,5,18
76.95,22,5,19
19.1,22,5,20
3.15,22,5,21
0.0,22,5,22
0.0,22,5,23
0.0,22,6,0
0.0,22,6,1
0.0,22,6,2
0.0,22,6,3
0.0,22,6,4
0.0,22,6,5
3.85,22,6,6
27.5,22,6,7
149.1,22,6,8
395.95,22,6,9
390.55,22,6,10
697.4,22,6,11
506.25,22,6,12
919.3,22,6,13
941.05,22,6,14
599.95,22,6,15
167.05,22,6,16
104.3,22,6,17
163.65,22,6,18
129.3,22,6,19
31.9,22,6,20
3.95,22,6,21
0.0,22,6,22
0.0,22,6,23
0.0,22,7,0
0.0,22,7,1
0.0,22,7,2
0.0,22,7,3
0.0,22,7,4
0.0,22,7,5
5.45,22,7,6
44.05,22,7,7
168.9,22,7,8
384.2,22,7,9
406.15,22,7,10
495.65,22,7,11
657.7,22,7,12
878.1,22,7,13
929.2,22,7,14
511.0,22,7,15
84.0,22,7,16
67.05,22,7,17
109.0,22,7,18
35.6,22,7,19
23.5,22,7,20
4.65,22,7,21
0.0,22,7,22
0.0,22,7,23
0.0,23,1,0
0.0,23,1,1
0.0,23,1,2
0.0,23,1,3
0.0,23,1,4
0.0,23,1,5
1.6,23,1,6
10.35,23,1,7
58.9,23,1,8
148.4,23,1,9
373.6,23,1,10
634.75,23,1,11
580.25,23,1,12
381.9,23,1,13
902.9,23,1,14
655.1,23,1,15
287.4,23,1,16
513.05,23,1,17
385.6,23,1,18
178.2,23,1,19
79.2,23,1,20
8.8,23,1,21
0.0,23,1,22
0.0,23,1,23
0.0,23,2,0
0.0,23,2,1
0.0,23,2,2
0.0,23,2,3
0.0,23,2,4
0.0,23,2,5
0.0,23,2,6
7.2,23,2,7
16.15,23,2,8
58.7,23,2,9
75.0,23,2,10
61.3,23,2,11
142.1,23,2,12
389.05,23,2,13
879.8,23,2,14
174.95,23,2,15
220.45,23,2,16
276.8,23,2,17
154.75,23,2,18
139.8,23,2,19
36.65,23,2,20
2.65,23,2,21
0.0,23,2,22
0.0,23,2,23
0.0,23,3,0
0.0,23,3,1
0.0,23,3,2
0.0,23,3,3
0.0,23,3,4
0.0,23,3,5
2.85,23,3,6
43.25,23,3,7
84.65,23,3,8
131.5,23,3,9
195.3,23,3,10
213.5,23,3,11
420.5,23,3,12
304.1,23,3,13
253.85,23,3,14
752.25,23,3,15
290.35,23,3,16
380.1,23,3,17
431.0,23,3,18
283.0,23,3,19
58.45,23,3,20
2.8,23,3,21
0.0,23,3,22
0.0,23,3,23
0.0,23,4,0
0.0,23,4,1
0.0,23,4,2
0.0,23,4,3
0.0,23,4,4
0.0,23,4,5
2.95,23,4,6
33.8,23,4,7
77.9,23,4,8
384.6,23,4,9
386.95,23,4,10
524.0,23,4,11
947.65,23,4,12
806.4,23,4,13
1000.0,23,4,14
957.45,23,4,15
543.25,23,4,16
624.7,23,4,17
119.15,23,4,18
155.45,23,4,19
68.7,23,4,20
4.95,23,4,21
0.0,23,4,22
0.0,23,4,23
0.0,23,5,0
0.0,23,5,1
0.0,23,5,2
0.0,23,5,3
0.0,23,5,4
0.0,23,5,5
3.95,23,5,6
29.8,23,5,7
185.35,23,5,8
123.6,23,5,9
140.5,23,5,10
375.85,23,5,11
756.65,23,5,12
974.5,23,5,13
978.5,23,5,14
889.2,23,5,15
630.9,23,5,16
407.9,23,5,17
291.7,23,5,18
142.65,23,5,19
79.55,23,5,20
8.7,23,5,21
0.0,23,5,22
0.0,23,5,23
0.0,23,6,0
0.0,23,6,1
0.0,23,6,2
0.0,23,6,3
0.0,23,6,4
0.0,23,6,5
7.3,23,6,6
51.0,23,6,7
98.0,23,6,8
204.4,23,6,9
496.2,23,6,10
576.25,23,6,11
880.8,23,6,12
687.05,23,6,13
676.85,23,6,14
711.15,23,6,15
557.95,23,6,16
258.0,23,6,17
138.0,23,6,18
98.95,23,6,19
61.35,23,6,20
4.55,23,6,21
0.0,23,6,22
0.0,23,6,23
0.0,23,7,0
0.0,23,7,1
0.0,23,7,2
0.0,23,7,3
0.0,23,7,4
0.0,23,7,5
2.4,23,7,6
41.1,23,7,7
113.6,23,7,8
264.65,23,7,9
442.15,23,7,10
483.15,23,7,11
511.3,23,7,12
475.4,23,7,13
686.05,23,7,14
628.15,23,7,15
644.45,23,7,16
647.05,23,7,17
398.3,23,7,18
225.1,23,7,19
71.0,23,7,20
7.6,23,7,21
0.0,23,7,22
0.0,23,7,23
