4,0.0,0.0
18,332.35,176.0
4,0.0,0.0
22,0.0,0.0
15,711.15,378.0
0,0.0,0.0
13,919.3,362.0
9,264.65,634.0
12,71.2,94.0
9,395.95,619.5
11,724.6,421.0
7,25.1,112.5
4,0.0,0.0
22,0.0,0.0
6,2.85,8.0
16,644.45,401.0
17,647.05,261.5
7,23.3,86.5
23,0.0,0.0
0,0.0,0.0
19,238.4,106.5
16,775.2,160.0
11,678.4,503.0
4,0.0,0.0
8,140.95,250.5
4,0.0,0.0
3,0.0,0.0
9,389.9,417.5
12,807.325,334.5
5,0.0,0.0
5,0.0,0.0
17,626.8,137.5
20,37.35,90.5
12,868.55,455.0
1,0.0,0.0
4,0.0,0.0
23,0.0,0.0
17,258.0,469.0
15,162.25,540.5
9,384.2,644.0
1,0.0,0.0
12,806.05,428.0
23,0.0,0.0
16,743.85,211.0
0,0.0,0.0
19,208.3,187.0
20,42.9,57.0
14,899.45,258.5
6,7.3,15.0
7,44.05,145.0
6,2.4,5.5
6,2.45,6.5
21,3.95,7.0
22,0.0,0.0
8,146.15,318.5
5,0.0,0.0
5,0.0,0.0
19,116.775,309.75
7,51.0,133.5
17,67.05,262.5
3,0.0,0.0
6,2.9,9.5
21,4.55,13.5
18,109.0,151.0
9,62.3,158.0
22,0.0,0.0
15,511.0,524.0
10,330.25,584.0
11,725.35,374.0
7,27.5,125.5
10,307.9,423.5
5,0.0,0.0
8,149.1,338.5
11,174.7,551.0
6,3.55,10.0
16,812.5,560.0
21,2.9,7.0
4,0.0,0.0
1,0.0,0.0
14,600.3,428.5
20,31.9,66.0
20,57.1,65.0
1,0.0,0.0
22,0.0,0.0
3,0.0,0.0
8,113.6,461.5
9,338.2,356.0
19,98.95,227.5
15,836.45,529.0
0,0.0,0.0
18,398.7,190.5
7,41.1,111.0
20,61.35,102.0
17,691.3,498.0
19,235.45,144.5
10,305.3,456.0
15,599.95,410.5
18,416.3,174.0
17,565.8,301.5
9,204.4,636.0
9,413.0,400.5
19,225.1,150.5
21,7.6,17.5
15,859.05,231.0
15,844.45,243.5
22,0.0,0.0
19,122.45,220.5
20,45.05,77.5
1,0.0,0.0
5,0.0,0.0
1,0.0,0.0
7,35.65,128.5
18,335.1,355.5
14,927.7,197.5
11,723.25,380.0
13,893.7,277.0
1,0.0,0.0
0,0.0,0.0
2,0.0,0.0
21,4.65,12.0
10,358.4,414.5
12,657.7,439.5
19,35.6,98.5
14,908.7,249.5
19,200.55,160.5
2,0.0,0.0
16,557.95,454.0
6,5.45,19.5
23,0.0,0.0
17,465.4,216.5
17,606.7,190.0
4,0.0,0.0
18,439.15,126.5
11,495.65,519.0
10,77.85,195.5
20,60.75,102.0
23,0.0,0.0
14,559.2,631.0
12,506.25,567.0
4,0.0,0.0
8,98.0,367.5
8,143.4,299.0
0,0.0,0.0
14,929.2,448.0
2,0.0,0.0
3,0.0,0.0
10,308.75,461.0
3,0.0,0.0
2,0.0,0.0
19,183.0,126.0
13,886.15,321.5
2,0.0,0.0
