14,941.05,312.0
18,138.0,280.5
14,559.2,631.0
19,129.3,312.0
5,0.0,0.0
19,122.45,220.5
20,60.75,102.0
12,871.5,308.0
22,0.0,0.0
22,0.0,0.0
9,204.4,636.0
16,644.45,401.0
4,0.0,0.0
15,162.25,540.5
9,62.3,158.0
20,42.9,57.0
19,200.55,160.5
1,0.0,0.0
17,626.8,137.5
0,0.0,0.0
15,846.9,212.0
0,0.0,0.0
22,0.0,0.0
2,0.0,0.0
17,606.7,190.0
19,98.95,227.5
16,557.95,454.0
2,0.0,0.0
17,67.05,262.5
20,67.85,83.5
9,395.95,619.5
2,0.0,0.0
18,398.7,190.5
21,4.55,13.5
22,0.0,0.0
15,844.45,243.5
0,0.0,0.0
23,0.0,0.0
8,149.1,338.5
6,1.2,3.5
6,3.85,13.5
8,98.0,367.5
3,0.0,0.0
5,0.0,0.0
0,0.0,0.0
18,332.35,176.0
11,495.65,519.0
21,1.0,2.5
16,721.7,458.5
21,3.95,7.0
23,0.0,0.0
10,390.55,585.5
21,2.9,7.0
12,71.2,94.0
4,0.0,0.0
15,599.95,410.5
22,0.0,0.0
5,0.0,0.0
13,923.8,260.5
1,0.0,0.0
1,0.0,0.0
5,0.0,0.0
21,2.25,4.0
12,506.25,567.0
3,0.0,0.0
16,763.4,208.0
6,2.45,6.5
16,812.5,560.0
20,37.35,90.5
0,0.0,0.0
15,511.0,524.0
4,0.0,0.0
8,46.5,110.0
3,0.0,0.0
3,0.0,0.0
3,0.0,0.0
3,0.0,0.0
14,929.2,448.0
18,109.0,151.0
23,0.0,0.0
23,0.0,0.0
19,183.0,126.0
21,7.6,17.5
1,0.0,0.0
11,725.35,374.0
18,398.3,159.0
0,0.0,0.0
2,0.0,0.0
1,0.0,0.0
12,880.8,479.0
2,0.0,0.0
7,41.1,111.0
13,878.1,436.0
15,876.6,178.5
5,0.0,0.0
7,35.65,128.5
4,0.0,0.0
11,724.6,421.0
4,0.0,0.0
10,77.85,195.5
11,745.8,371.0
4,0.0,0.0
23,0.0,0.0
8,146.15,318.5
12,657.7,439.5
22,0.0,0.0
20,45.05,77.5
12,851.5,314.0
19,35.6,98.5
9,389.9,417.5
6,7.3,15.0
18,416.3,174.0
1,0.0,0.0
17,647.05,261.5
16,775.2,160.0
11,678.4,503.0
0,0.0,0.0
13,919.3,362.0
5,0.0,0.0
1,0.0,0.0
17,258.0,469.0
5,0.0,0.0
6,2.9,9.5
20,23.5,37.5
8,143.4,299.0
3,0.0,0.0
10,307.9,423.5
6,0.0,0.0
3,0.0,0.0
16,744.6,203.5
5,0.0,0.0
13,893.7,277.0
8,136.3,366.0
17,589.8,199.5
14,676.85,468.5
23,0.0,0.0
2,0.0,0.0
17,565.8,301.5
4,0.0,0.0
8,140.95,250.5
17,691.3,498.0
13,897.95,311.0
12,868.55,455.0
21,3.7,9.5
21,4.65,12.0
19,225.1,150.5
7,26.15,112.5
13,886.15,321.5
6,5.45,19.5
23,0.0,0.0
4,0.0,0.0
1,0.0,0.0
19,235.45,144.5
2,0.0,0.0
2,0.0,0.0
23,0.0,0.0
0,0.0,0.0
5,0.0,0.0
15,836.45,529.0
9,321.55,555.0
